Id,ProductId,UserId,ProfileName,Score,Summary,Text,CleanText,Sentiment
382896,B002T0IHPO,A3CZNNTEY657TE,"C. Gardner ""SgtCheeseNOLS""",5,ALMOST Dr. Pepper,"This product is no Dr. Pepper, but tastes close enough to make me happy with it. I will get it again.",product dr pepper taste close enough make happy get,positive
25944,B001650VPC,A3BD95LJ7BJPSQ,Terrie,5,Best Hot Chocolate you can buy.,"I love this Hot Cocoa.  It is the same that our local Bob Evans serves.  I used a single serve package of another brand just to see how much I should mix of the Bakers.  What I didn't expect to see was just how smooth the Bakers mix was compared to the ""other brand"".  And after my first cup at home, I'm hooked on Bakers Hot Cocoa. . .. and need to decide to whom do to give my ""other brand"" leftover packages!",love hot cocoa local bob evans serf used single serve package another brand see much mix baker expect see smooth baker mix compared brand first cup home hooked baker hot cocoa need decide give brand leftover package,positive
202605,B001EO5TJ8,A2WEQ52C7ZOGQY,"Ping Fin ""tea expert""",2,Not really an Earl Grey tea,"This tea is spiced with other spices than bergamont and while the tea seems of good quality its taste it unlike an Earl Grey.  It tastes almost sweet and more like an herbal than a black tea.  If you are looking for an Earl Grey, this certainly is not it.",tea spiced spice bergamont tea seems good quality taste unlike earl grey taste almost sweet like herbal black tea looking earl grey certainly,negative
476538,B000LKVRVA,A1PBH8YRXBY5X,Spud,5,Take it camping,I like to take Jerquee on trips since it doesn't need refieration.  This is one of the more spicy flavors which I really like.  I bought an entire case for my last camping trip,like take jerquee trip since need refieration one spicy flavor really like bought entire case last camping trip,positive
427535,B0043SXKGG,A3PWJ5G7NQUT6Y,austin bunny,4,Sweet Sesame,"One package contains 5 thin layers of sesame crackers.  Little too sweet but sugar is NOT the first ingredient.  For Weight Watchers, each package is 4 points.",one package contains thin layer sesame cracker little sweet sugar first ingredient weight watcher package point,positive
479318,B0007SNZBG,A1EHOQMIRTP53W,"MFP ""Swamper""",5,DEE-licious!,This is hard to find in store sometimes but tops the meatloaf off the best. Still looking for Big Johns beans though!,hard find store sometimes top meatloaf best still looking big john bean though,positive
169431,B001EQ4ABO,A3NE39JD0KKP08,Neo,5,Thank the Gods!!!,"I to was totally and utterly distraught by the open ended chocolate twists.<br />I thought ""How dare they turn my favorite Twizzlers candy into such an abomination!!!"" I would sneer and grumble at the open ended ones every time I passed them in the store.<br />It's nice that some big companies listen to their consumers, the classic closed end twists are the best, I hope they stop making the open ended ones completely.",totally utterly distraught open ended chocolate twist thought dare turn favorite twizzlers candy abomination would sneer grumble open ended one every time passed store nice big company listen consumer classic closed end twist best hope stop making open ended one completely,positive
8986,B0007A0AP8,A2SDX3T7BSRUXJ,"Christopher N. Antonneau ""Thrifty Guy""",5,Dorkie want a treat,Well my dog seems to like these very much.  Let's see if someone can offer free shipping on these.,well dog seems like much let see someone offer free shipping,positive
4830,B00139TT72,A3GX3L4VKUD38D,"C. A. Kanable ""digital photo buff""",5,Dogs Love It,"This is going to be short and sweet.  My little (10&13 lbs) dogs love it, easy to eat small bits, and it's a high grade food souce for them.  What more can I say.",going short sweet little lb dog love easy eat small bit high grade food souce say,positive
551712,B001P22K5U,A2DG6DMOULXRIW,"D. Holmer ""good reading""",2,contains sugar and palm oil,"Why why why ruin this product with ""evaporated cane juice"" and palm oil -- among the most unhealthy oils -- pure saturated fat!  Almond butter, due to its monounsaturated fats and ldl cholesterol, can and should be a very nutritious substitute for peanut butter and even butter. That's why people buy it (aside from its amazing flavor)!  What are these people thinking?  So disappointing (and gross).  I don't know if I can give this stuff away.",ruin product evaporated cane juice palm oil among unhealthy oil pure saturated fat almond butter due monounsaturated fat ldl cholesterol nutritious substitute peanut butter even butter people buy aside amazing flavor people thinking disappointing gross know give stuff away,negative
380968,B001EPPVX6,ALIUJGWEHP43M,J. Barringer,5,Best Breakfast Tea,"I first found this tea in a specialty store and paid over $15 for one container of it, so you get a good deal on here (since you get 2 containers). I enjoy this tea with a hint of sugar, but you could also add milk if you like. This is a black tea that has a hint of vanilla in it. It's my favorite tea by far (and I drink a lot of tea).",first found tea specialty store paid one container get good deal since get container enjoy tea hint sugar could also add milk like black tea hint vanilla favorite tea far drink lot tea,positive
261226,B004LJM08Q,A1UXPUVZW0B3JA,Iris,5,Grandkid candies,My grandkids were with me in Maine when I offered them these candies. I keep them in my car so they all tried them!  They loved them so I ordered them all their own container.,grandkids maine offered candy keep car tried loved ordered container,positive
542366,B00199557E,A1CUQJJ8DTSAIB,William Stahl,1,Worst coffee: Very Dried out Beans,"This is some of the worst coffee I have ever had.  The beans are very dry.  After grinding, the resulting grounds were a mixture of dust and dry flakes.  The taste of coffee was non existant.<a href=""http://www.amazon.com/gp/product/B00199557E"">Larry's Beans Fair Trade Organic Coffee, Louie Supremo, Whole Bean, 12-Ounce Bags (Pack of 3)</a>",worst coffee ever bean dry grinding resulting ground mixture dust dry flake taste coffee non existant larry bean fair trade organic coffee louie supremo whole bean ounce bag pack,negative
203696,B0002Z18SQ,A23BYVAG3MGWA2,"M. Keller ""book sellin' girl""",5,"Unique, tasty","While it's similar to most ramen noodle-type products, the seasoning packet seems more flavorful, and the 'top layer' (not sure what it is) is new to me, has a little crispiness.",similar ramen noodle type product seasoning packet seems flavorful top layer sure new little crispiness,positive
29573,B000PDY3P0,A3KTVXSMCWP0XQ,Harv Walton,4,Easy popcorn,"I'm happy to say that in this case a pretty package equals yummy popcorn. The freshness is just what you would hope to receive and it is easy to use. It's a little salty if you pour in the entire seasoning packet (I guess it is better to have too much than not enough).<br /><br />The popcorn has a slighly sweet taste with an acceptable amount of ""old maids"".  It is definately better than the popcorn I had before and I'd purchase this again.  Finally, this review is for the 4oz package.",happy say case pretty package equal yummy popcorn freshness would hope receive easy use little salty pour entire seasoning packet guess better much enough popcorn slighly sweet taste acceptable amount old maid definately better popcorn purchase finally review oz package,positive
186588,B001L4JH5I,A2S2AX9428G85W,"J. T. Jenson ""jamaica4real""",2,"great texture, but tastes terrible","Basicly LOOKS like bread, has the texture of bread - but it is really difficult to get past the fact that it tastes terrible.  Even with the best condiments to mask over the flavor, it shines through tasting something like fish, the smell of windex, dust and sugar.  Honestly. I have made it 3 times now, wondering if it was just my technique, but no.  Sad - because the pancake baking mix is excellent, and I had my hopes up about the bread.",basicly look like bread texture bread really difficult get past fact taste terrible even best condiment mask flavor shine tasting something like fish smell windex dust sugar honestly made time wondering technique sad pancake baking mix excellent hope bread,negative
560896,B001E50R4Y,A1NEHGPSBS57WC,"Robin Johnson Esak ""Robin Johnson Esak""",5,Can you go wrong with bacon?,"There's not much to say here except that the dogs LOVE Beggin' Strips. They act very put out when we give them lesser treats (""Milk Bones""? They put their noses up at it). I don't see much difference between the with cheese and without cheese varieties and the dogs don't seem to care. This particular unit is two 25-ounce bags and we find that one bag lasts us approximately two to three weeks. We have two dogs and we give them treats, probably, two to four times a day depending on who's around. This is a cheaper way to get them than Wal-Mart.",much say except dog love beggin strip act put give lesser treat milk bone put nose see much difference cheese without cheese variety dog seem care particular unit two ounce bag find one bag last u approximately two three week two dog give treat probably two four time day depending around cheaper way get wal mart,positive
60216,B000BXSTXQ,A3E24SOQ2WKJCG,Linda P. Rowell,5,Great Dog Treats!!!!!!,"The Butler Lean Treats for Dogs are great for awarding your dog for good things they have done.  The are healthy and nutrishioust and I am so glad I found them for my beloved Italian Greyhound ""Windi"".",butler lean treat dog great awarding dog good thing done healthy nutrishioust glad found beloved italian greyhound windi,positive
482372,B0018KLPFK,A1DC7LLVS8VKUU,Aaron K. Jerviss,5,Good Food.,"I take these with me hiking and camping all the time. It gives me good energy without the nasty corn sryup. Very tasty, and clean whole food. Dates, Almonds, Apples, Walnuts, Raisins, and Cinnamon, whats not to like?. Toss 3-4 of these in my day pack, Along with a lunch and plenty of water, and I'm good for the day.",take hiking camping time give good energy without nasty corn sryup tasty clean whole food date almond apple walnut raisin cinnamon whats like toss day pack along lunch plenty water good day,positive
40443,B000FFS0CA,AXO4PQU0XG3TG,Dwight,3,$43.20 for 48 buds but only one bud is tasty and nice to look at,"I suggest ordering the pack with the small glass teapot with one each of 9 different flowering teas first.  Two disk and two balls are packed in each small box.  The ball ones open up in a cuter way.  They should steep longer to get the best flavor out of them but by that time, the tea will have cooled  considerably.  Of the four types, I only liked the taste of the ball with the red blossom.  None of them bloomed as prettily as other brands I have tried.",suggest ordering pack small glass teapot one different flowering tea first two disk two ball packed small box ball one open cuter way steep longer get best flavor time tea cooled considerably four type liked taste ball red blossom none bloomed prettily brand tried,neutral
321987,B0012V1G0Y,AJ0DLOIFLB605,HoneyBee2014,5,Best dog entertaining device yet!,"I have a very energetic young dog who loves to chew but most bones and rawhides last no longer than 5 minutes.  This treat ball with one of the treats in each side lasted her days with hours of nonstop chewing until I would have to take it away for a while.  She loves it and so do I!  I will say, once there is only a little rim of the treat left along the side you may want to go ahead and take it away because I let her have it past that point and she sorta tore up the rim a bit that holds the treats in because she was trying to get the last bit out.  I think it will still work just fine though for hours more entertainment for her.  Great product!! By the way, for people who say it is dangerous or got destroyed by their dog here are 2 points to consider:<br />1. you should never let your dog chew on any treat or bone like this without supervision<br />2. yes this is a tough product, but some strong chewers will just naturally destroy anything that comes their way no matter how durable it is and that is something you should know about your dog.  If they are a very strong chewer then you should try products like this keeping in mind that it may not last very long.",energetic young dog love chew bone rawhide last longer minute treat ball one treat side lasted day hour nonstop chewing would take away love say little rim treat left along side may want go ahead take away let past point sorta tore rim bit hold treat trying get last bit think still work fine though hour entertainment great product way people say dangerous got destroyed dog point consider never let dog chew treat bone like without supervision yes tough product strong chewer naturally destroy anything come way matter durable something know dog strong chewer try product like keeping mind may last long,positive
97381,B000FBOAP0,A2MR1YYFXM8VXB,KB,5,"Natural, buttery-crisp taste","Jules Destrooper Butter Crisps go great with thick Dalmatian-style fig spread and some salty cheese.  Or jam one right into a scoop of your favorite quality ice cream.  Amazon offers them at a great price, and there is no substitute cookie for this flavor.",jules destrooper butter crisp go great thick dalmatian style fig spread salty cheese jam one right scoop favorite quality ice cream amazon offer great price substitute cookie flavor,positive
476178,B0006NLXKC,AD6J2TC29U55F,Kapehe,5,Great for treats and training!,"I love this stuff. My DOG loves this stuff. I don't use it as a food but as a training aid. They are strong-smelling enough to be effective, I take the entire roll and cut the whole thing up into little cubes (about 1CM). I put a handfuls into seperate baggies, saving one to train immediately then freeze the rest. As soon as one baggie is empty, I move another bag from the freezer to the fridge to defrost. My dog is now trained but still gets these as a treat. Now we have a puppy and he is motivated to learn quickly with these!",love stuff dog love stuff use food training aid strong smelling enough effective take entire roll cut whole thing little cube cm put handful seperate baggies saving one train immediately freeze rest soon one baggie empty move another bag freezer fridge defrost dog trained still get treat puppy motivated learn quickly,positive
430256,B005K4Q1T0,A3BHMPPJEOZ3W1,jack wood,5,Well worth the money,The hot cocoa is delicious and is strong enough to make the larger size. I find all three flavors delicious with my favorite being the dark cocoa.  The best bang for the buck I have so far found for hot cocoa.  I tend to use my coffee maker for everything but coffee.,hot cocoa delicious strong enough make larger size find three flavor delicious favorite dark cocoa best bang buck far found hot cocoa tend use coffee maker everything coffee,positive
562536,B000C5UYF4,A3QBMQW0EMDO7W,Sheila Bongiovanni,5,Beautiful Beans,These beans are very moist and the aroma is quite strong!  Nothing like what I've always bought in the stores.  I can't wait to make my next batch of Kahlua!,bean moist aroma quite strong nothing like always bought store wait make next batch kahlua,positive
91290,B003DCUBOM,A25CDU17ENVPPM,"Antonia Balvanz ""nia_74656""",3,actual product weight: 1lb 4oz,Shipping weight is listed as 6 pounds. Actual weight of product: 1 pound 4 ounces.<br /><br />It's probably obvious to someone who knows what size a #10 can (e.g. not someone not me) is that the weight of the product would not be six pounds.,shipping weight listed pound actual weight product pound ounce probably obvious someone know size e g someone weight product would six pound,neutral
459650,B000YIWN0S,A1F3P77VOBOFZ6,Kathryn Davis,5,Kathryn Davis,My Boston Terrier just loves these. She gets one a day and she lets me know when it's time for one. So I always keep these on hand and Amazom is the best place and price out there so this is where we get them. I have ordered several 75 packs and will continue to do so. Great and way to go Amazon!!!,boston terrier love get one day let know time one always keep hand amazom best place price get ordered several pack continue great way go amazon,positive
99752,B001ELLAH6,A1N0868XGJ1059,bbwohld56,5,Not overly shocking,"I have been receiving Shock Hyper-Caffeinated Coffee through the subscription program of Amazon for over 6 months.  I love the fact that I don't have to remember to order--it just comes.  The coffee is very good.  It doesn't get bitter or taste ""funky"".  It says it is hyper-caffeinated; however, I don't get jittery or sleepless when I fix it.  I use the 1 tbsp/4 oz cup of coffee formula.  I drink about 1/2 pot and do not get an upset stomach.  Using this coffee, I don't feel like I need to drink an entire pot to stay alert through the morning.",receiving shock hyper caffeinated coffee subscription program amazon month love fact remember order come coffee good get bitter taste funky say hyper caffeinated however get jittery sleepless fix use tbsp oz cup coffee formula drink pot get upset stomach using coffee feel like need drink entire pot stay alert morning,positive
292419,B003TVIB0I,A2IDR2ISR5BM0R,Crazy Horse,1,Never Received,"I ordered the pickled sausage because a friend told me how good they were, but I never received them.  UPS sent them back because the package got damaged and I had to request a refund.  So I have no idea if they were as good as my friend stated.",ordered pickled sausage friend told good never received ups sent back package got damaged request refund idea good friend stated,negative
188013,B000EUINFA,A28N6TVDYMCL3M,rickronnie,5,lean treats for cats,"excellent treat, my cats love them and they are low calorie.  Inexpensive if bought online, though expensive if bought at the Vet's office.",excellent treat cat love low calorie inexpensive bought online though expensive bought vet office,positive
228213,B003VXHGPK,A3FC2JIO6T7US1,Shorty,4,Very satisfied with my purchase as always with Amazon,This coffee was not what I expected but enjoyed it greatly.  I was looking for a stronger vanilla flavor but after trying it I enjoyed it a lot. It was light and smooth and left no aftertaste.  I would recommend this to others.,coffee expected enjoyed greatly looking stronger vanilla flavor trying enjoyed lot light smooth left aftertaste would recommend others,positive
173246,B0037J1YO2,A1K1SDL17WN17Y,Anonymous,5,Excellent!,"A very good price on a hard to find item. Love the fact that it has no additives, preservatives. Its just straight up fish sauce and works well for cooking.",good price hard find item love fact additive preservative straight fish sauce work well cooking,positive
498173,B0030VBPN2,A19SE9SX2BPS1Q,DragonD,5,My little girl's FAVE flavor of TOT HappySqueezes,"I love the variety of flavors and fruit/veggie combinations HappyTot offers.  Being a foodie myself, I don't really expect my little one to want to eat the same flavors or items every day so knowing I can offer her a variety and great combos like the Banana, Mango and Peach pouch has been a great saving grace since she really likes to try different things almost weekly.  This flavor seems to be her favorite one though as she'll eat this one or ask me via 'sign' for this pouch more then the others.  With it being organic, all fruits and with great vitamins, I'm thrilled to have this readily available for her to enjoy.",love variety flavor fruit veggie combination happytot offer foodie really expect little one want eat flavor item every day knowing offer variety great combo like banana mango peach pouch great saving grace since really like try different thing almost weekly flavor seems favorite one though eat one ask via sign pouch others organic fruit great vitamin thrilled readily available enjoy,positive
335691,B004UB6YLO,AXFGVXBHPFINQ,Darrell Dizoglio,5,"Best taste, value and nutrition in a natural vegetable broth.  5 stars!","I'm a 20+ year user of Gayelord Hauser, All Natural Vegetable Broth with good reason.<br /><br />This stuff contains tons of Potassium which will rejuvenate you and keep you healthy.<br /><br />God bless the manufactures of this great vegetable broth.<br /><br />Makes the best soups out there and this is better than hot cocoa in the winter any day.",year user gayelord hauser natural vegetable broth good reason stuff contains ton potassium rejuvenate keep healthy god bless manufacture great vegetable broth make best soup better hot cocoa winter day,positive
442551,B000FFPXDO,AVICQVASIHDHE,S. Vicente,4,good stuff,"Flavorful, mild curry. Rice is a little chewy, so I usually let it stew in it's cup an extra minute or two, or even shove it in a bowl and nuke it in the microwave for a minute at the end...and I often add extra vegetables, too. (Can you tell I eat this stuff at home, not at work?)",flavorful mild curry rice little chewy usually let stew cup extra minute two even shove bowl nuke microwave minute end often add extra vegetable tell eat stuff home work,positive
283321,B0012XJBEU,AQIEWLK781Y3E,StayAtHomeMom,5,Yum!,"These lollipops are delicious. Both my husband and I and our kids like them. Much better than other lollipops that have artificial dyes, etc. in them.",lollipop delicious husband kid like much better lollipop artificial dye etc,positive
207470,B003D4IYSU,A3RDQG0LZRGWAZ,"G. Poirier ""educator, mountain biker, camper,...",3,Passable but not fantastic,"My wife will tell you that I am a tea snob.  This is an okay breakfast tea, but I'm not in love with it.  It's also not terribly expensive.  It is convenient.  I usually take it with some milk.  It tastes good with milk.  The tea is slightly bitter, not very flavorful, nor memorable.  I have tasted English Breakfast tea by Strand, Adagio, and a couple others.  Adagio's is my favorite.  This is good if you it's the only thing handy.  It's not bad, but it's not good, either.<br /><br />I noticed a few people thought this review unhelpful.  Sorry about that.  I can't recommend this tea.  Maybe you will like it.  If you do, don't go tasting other tea because you might realize how truly mediocre this one is.",wife tell tea snob okay breakfast tea love also terribly expensive convenient usually take milk taste good milk tea slightly bitter flavorful memorable tasted english breakfast tea strand adagio couple others adagio favorite good thing handy bad good either noticed people thought review unhelpful sorry recommend tea maybe like go tasting tea might realize truly mediocre one,neutral
30813,B007M83302,A276HH2U6WYDY0,Ellie,5,Salt and Vinegar addict,"I'm not particularly health conscious, but when the general store on campus only had salt and vinegar (my favorite chip flavor) in the popchips brand, I figured I'd give these a try. To say that I was pleasantly surprised would be an understatement. The texture, which is between a chip and a rice cake, is a bit thicker than usual but has a very satisfying crunch. It also helps the chips to keep from crumbling too easily. The sea salt and vinegar flavor is the perfect combination of salty and tangy, and while these are quite filling, I don't fill sick after I binge on a whole bag the way I would with ordinary chips. I never liked baked chips much (the texture was just off for me) but I think I might actually prefer these to ordinary potato chips.",particularly health conscious general store campus salt vinegar favorite chip flavor popchips brand figured give try say pleasantly surprised would understatement texture chip rice cake bit thicker usual satisfying crunch also help chip keep crumbling easily sea salt vinegar flavor perfect combination salty tangy quite filling fill sick binge whole bag way would ordinary chip never liked baked chip much texture think might actually prefer ordinary potato chip,positive
525959,B00337WU1E,A2WYIFEAKI5PRF,"Katherine ""Food Lover""",2,Gluten free but w/sugar,These are great cookies and moist enough to feel like something other than a typical dry cookie.  They have a great mild ginger flavor nicely put together with the dates.  My only wish is that they would make it without sugar.  It's the only reason why I gave it a low rating and the only reason I won't reorder them.,great cooky moist enough feel like something typical dry cookie great mild ginger flavor nicely put together date wish would make without sugar reason gave low rating reason reorder,negative
10425,B000LKZL76,A3P57UVSMC0B3D,"Sara Zimmerman ""Zim""",5,Post Gall/Liver stones Detox Tea User,"I have begun to use this tea after doing three natural gallbladder/liver cleanses and watching the stones come out like crazy when the doctors could not figure out why I had so much pain.  The cleanses have helped, but I am now two days in using the tea and have absolutely seen a rise in energy.  I am hoping this continues.  The tea tastes great with added mint leaves!  I am still looking for a tea that also has milk thistle without chicory.",begun use tea three natural gallbladder liver cleanses watching stone come like crazy doctor could figure much pain cleanses helped two day using tea absolutely seen rise energy hoping continues tea taste great added mint leaf still looking tea also milk thistle without chicory,positive
322551,B008K9TQPS,A2OLWGH8ZBOPEM,jmlanzaf,5,Better than Starbuck's,"Well, better than Starbuck's K-cups.  And at a much better price.  The Tully's French Roast is by far the tastiest of the K-Cup French roasts.",well better starbuck k cup much better price tully french roast far tastiest k cup french roast,positive
266003,B000FJPKWO,A1IRDT9LS0W8X6,Lillian Cruz,5,.GUM PASTE,"GREAT PRODUCT, LOVE TO WORK WITH GUM PASTE TO MAKE FLOWERS AND DESIGNS<br />IT IS ALSO EASY TO  ADD COLOR WHICH MAKE FOR PRETTIER DETAILED DESIGNS.",great product love work gum paste make flower design also easy add color make prettier detailed design,positive
40229,B0030GOO5S,ALBU86BDTHS9C,"J. Neitzey ""J Neitzey""",2,"Drinkable, but has chemical after taste",It tastes like it has an artificial sweetener or is sugar free. I wouldn't recommend it. But it will do in a pinch either by adding it to coffee or adding a flavored creamer.,taste like artificial sweetener sugar free recommend pinch either adding coffee adding flavored creamer,negative
458002,B000FIWIW0,AA1G3EDF36JLH,therealdeal,2,ok but not the best...,"I switched to this product thinking I would get more of a value than buying the bagged form but I was wrong..It takes some time for this sugar to dissolve into what you are adding it to which was not a problem with the bagged xylitol..Not happy that I purchased so many packets but once they are all gone I won't be purchasing it again..Get the bagged loose xylitol, its much better...",switched product thinking would get value buying bagged form wrong take time sugar dissolve adding problem bagged xylitol happy purchased many packet gone purchasing get bagged loose xylitol much better,negative
284026,B0051COPH6,A97H5I4P5PCEM,"Himri ""Himri""",5,Baby says yes,"My baby has had rice cereal for couple of weeks. then before starting her on this pear and garden greens, I let her have sweet potatoes so that her first memories of food are nice instead of ultra healthy greens. But she devoured this too. It is a good choice to be able to introduce greens so early. Just before feeding, I could smell ripe pear and sweet.",baby rice cereal couple week starting pear garden green let sweet potato first memory food nice instead ultra healthy green devoured good choice able introduce green early feeding could smell ripe pear sweet,positive
565518,B002GKEK7G,A1MOTBTVRPRJS7,"AlexandriaPhilo ""Cinelog""",4,great taste but high carbs,"Most protein drinks make me gag but the Click drinks taste great, and I think the Vanilla Latte flavor is not as cloyingly sweet as the Mocha. I still have to doctor it for flavor, as I find I have to do for all protein drinks, but that's me.<br /><br />I usually blend them with a small amount of NF milk, a big spoonful of NF yogurt, water, and a chunk - about 1/4-1/3 - of banana...fantastic taste, better than a Starbucks Frappuccino. But, darn, the high carbs :-( Carbs derail my weight loss and I can't ""spend"" that many carbs to get the amount of protein Click contains. If you don't care about the carb content, drink away. If you do, there is another great protein drink (no caffeine kick, which can be good or bad, though you can always make it with coffee): Great Protein at [...] low carbs, low sugars, high protein, and I can actually drink it.",protein drink make gag click drink taste great think vanilla latte flavor cloyingly sweet mocha still doctor flavor find protein drink usually blend small amount nf milk big spoonful nf yogurt water chunk banana fantastic taste better starbucks frappuccino darn high carbs carbs derail weight loss spend many carbs get amount protein click contains care carb content drink away another great protein drink caffeine kick good bad though always make coffee great protein low carbs low sugar high protein actually drink,positive
212725,B00020HHAO,A17AQQD8K5WB63,sss147,5,delicious,"This tea is great.  I cook it in gallon batches and sweeten it with agave nectar and keep it in the fridge.  I guess it ""worked"" because my daughter was born after just 4 hours of labor and 20 minutes of pushing.  I'm still drinking it since I had just ordered another 3-pack of boxes of it the day before our baby was born.  My husband loves the tea too and he doesn't even have a uterus.",tea great cook gallon batch sweeten agave nectar keep fridge guess worked daughter born hour labor minute pushing still drinking since ordered another pack box day baby born husband love tea even uterus,positive
498981,B000NMHYO0,AG7EF0SVBQOUX,"WriterGirl ""WriterGirl""",5,My Batch Is Great!,"A colleague ordered this and his fire balls are smaller than mine. I'm not sure which size I prefer. They taste the same but the burn factor is a little different. His smaller ones don't seem as hot as my bigger ones. Oh well, they are still delicious!",colleague ordered fire ball smaller mine sure size prefer taste burn factor little different smaller one seem hot bigger one oh well still delicious,positive
132804,B000HG84EQ,A1UPTUHCFW18X6,FHD MOM,4,tastey,"My teenage kids like these more than I do.  I find them a little boring for some reason, but they love them.",teenage kid like find little boring reason love,positive
476169,B001EO76XK,A30I0LXKTAP4F,DN,5,Excellent,"Whole wheat without a strong wheat-y taste.  Great texture and flavor.  Nice that it's organic too.  More expensive than the buck-a-box stuff at the supermarket, but worth it.",whole wheat without strong wheat taste great texture flavor nice organic expensive buck box stuff supermarket worth,positive
431847,B000FFRY5O,A4ZPXDPHCPIRC,Mary Sleger,3,Many broken pieces during shipping?,"I ordered a case & was dismayed that all the bags contained 70% broken pieces.  I bought these for my gluten-free, soy-free, egg-free son & for small children, broken food is a big deal.  I will pursue a refund from Amazon.<br /><br />Once you can get past the broken pieces, they taste good.",ordered case dismayed bag contained broken piece bought gluten free soy free egg free son small child broken food big deal pursue refund amazon get past broken piece taste good,neutral
26601,B000YSS7EO,AM188RARFCUSA,ks227,5,She loves her Happy Bellies oatmeal,"Our 7 month old was exclusively breastfed until 6 months when we started slowly introducing solids.  Her food is about 50% homemade purees and 50% jarred/pouched baby food (Earth's Best, Happy Babies, and Plum Organics).  We tried sweet potato as her first food but it didn't go over well, so we decided to try something bland and smooth but didn't want to give her a processed white rice cereal.  We picked up the Happy Bellies oatmeal and it was a hit!  Now when introducing a new food I'll mix up a bit of the oatmeal and blend it with the fruit or veggie puree to help her adjust to the new flavor.<br /><br />Plum Organics has an oatmeal that also has probiotics and my parents have purchased it to keep at their house (we go for dinner once a week). I much prefer the packaging, texture, and ease of mixing/smoothness of the Happy Bellies oatmeal.  Happy Bellies also has DHA, which Plum Organics does not.",month old exclusively breastfed month started slowly introducing solid food homemade puree jarred pouched baby food earth best happy baby plum organic tried sweet potato first food go well decided try something bland smooth want give processed white rice cereal picked happy belly oatmeal hit introducing new food mix bit oatmeal blend fruit veggie puree help adjust new flavor plum organic oatmeal also probiotic parent purchased keep house go dinner week much prefer packaging texture ease mixing smoothness happy belly oatmeal happy belly also dha plum organic,positive
405177,B0010TGJQO,AJGMRP6ZWPY0T,Paul A. Petersen,5,"good ingredients, good taste","I bought a box of Honey Stingers to use during and after hard running workouts. I have a general policy for foods: if I can't pronounce an ingredient, I won't eat it. Thus, I stick to whole foods, and avoid processed foods with fillers, starch, preservatives, and other garbage. For commercial energy gels, Honey Stingers are about the closest thing I could find. All good ingredients, other than the maltodextrin. But it's much more convenient than making my own gel.<br /><br />Oh, I love the taste too. It's a nice texture and consistency. I prefer it over Cliff Shot and Gu.",bought box honey stinger use hard running workout general policy food pronounce ingredient eat thus stick whole food avoid processed food filler starch preservative garbage commercial energy gel honey stinger closest thing could find good ingredient maltodextrin much convenient making gel oh love taste nice texture consistency prefer cliff shot gu,positive
226474,B00016LA7K,A37O4F8I1EO1HO,RolexGMT,5,There is no labeling on this product that mentions it as MSG free,"Okay, I love this stuff; it's great to use in numerous dishes as a flavor enhancer. So, why am I writing this review? Because some people on this site like to rant and rave about a product technically having MSG. For the record and I have six different flavors of this product, there is no mention of this product being MSG free on any of the packaging. Okay? So, stop giving bad reviews to this product because you claim they advertise as MSG free. They do not do that, and you are spreading lies. You know who you are! Stop giving this product bad reviews for made up reasons. Read the label!",okay love stuff great use numerous dish flavor enhancer writing review people site like rant rave product technically msg record six different flavor product mention product msg free packaging okay stop giving bad review product claim advertise msg free spreading lie know stop giving product bad review made reason read label,positive
431110,B001M050CA,A2CQZ2SDKQ2GFK,two foots,5,vipsusie,Butterfinger hot chocolate is very good. It taste like a butterfinger candy bar. I like using it with my coffee for special treat. I get the satisfaction of the candy bar with a lot less calories and being warm/hot it is extremely comforting.,butterfinger hot chocolate good taste like butterfinger candy bar like using coffee special treat get satisfaction candy bar lot less calorie warm hot extremely comforting,positive
393234,B003VXL0V6,A19N301CQ8IWW9,Nikki N.,5,Love Love Love This Coffee!!!,I want to try other types of coffee but I am so stuck on this one that it's hard to try anything else!  This is a mild roast.  Medium or dark roast is too strong for me these days.  The hazelnut flavor it very nice and every cup brewed is superb.  I have been drinking this Wolfgang Puck Hawaiian Hazelnut for at least 6 months and it never fails to please.  Give it a try :),want try type coffee stuck one hard try anything else mild roast medium dark roast strong day hazelnut flavor nice every cup brewed superb drinking wolfgang puck hawaiian hazelnut least month never fails please give try,positive
415866,B000GW6786,A1WNGKUT3O644D,"Bonnie S. Seybert ""Bonnie""",5,Burst of flavor,I love Jack Links Beef Steak and this has to top them all. I only ordered 1 box and will definately order more. I very highly recommend the peppered beef steak. A perfect blend of pepper and spices with a smoked flavor make this a great anytime snack.,love jack link beef steak top ordered box definately order highly recommend peppered beef steak perfect blend pepper spice smoked flavor make great anytime snack,positive
395817,B001CWSKFC,A2D304KNXVYCVO,"Alisa A. Ahnert ""ravenalisa""",5,Great Gluten Free Product,"I actually like this product better than regular pretzels, which is good because I'm a celiac.  My sister, who lucky for her didn't get the celiac disease gene, will even steal some pretzels when I'm eating them.  If only all gluten free products were this good!",actually like product better regular pretzel good celiac sister lucky get celiac disease gene even steal pretzel eating gluten free product good,positive
